loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,loan_status
4000.0, 36 months,16.45,141.52,E,4.0,MORTGAGE,140004.0,Source Verified,other,GA,3.38,0.0,3.0,3.0,0.0,0.0,19.0,1
3000.0, 60 months,12.73,67.85,C,10.0,MORTGAGE,122748.0,Verified,other,MD,19.29,0.0,3.0,11.0,71205.0,87.0,49.0,0
2800.0, 36 months,7.49,87.09,A,1.0,RENT,40000.0,Not Verified,other,NC,10.38,0.0,1.0,6.0,106.0,1.8,9.0,1
12000.0, 60 months,16.32,293.87,E,2.0,RENT,63000.0,Not Verified,debt_consolidation,TX,19.52,0.0,2.0,6.0,13737.0,80.3,31.0,0
16000.0, 60 months,11.86,229.5,B,3.0,RENT,35000.0,Not Verified,debt_consolidation,WA,8.85,0.0,1.0,5.0,15360.0,69.6,13.0,1
14125.0, 60 months,21.28,384.36,F,5.0,RENT,35000.0,Source Verified,debt_consolidation,VA,16.49,1.0,2.0,14.0,7810.0,92.7,37.0,0
6125.0, 36 months,6.17,186.81,A,10.0,MORTGAGE,60000.0,Not Verified,credit_card,GA,12.92,0.0,0.0,8.0,6475.0,32.2,18.0,1
6000.0, 36 months,13.57,203.82,C,2.0,RENT,38000.0,Not Verified,debt_consolidation,WI,4.83,0.0,0.0,4.0,1629.0,90.5,6.0,1
9600.0, 36 months,7.29,297.7,A,7.0,MORTGAGE,80730.0,Verified,credit_card,PA,25.28,0.0,0.0,12.0,34534.0,62.5,32.0,1
10000.0, 36 months,11.83,331.34,B,4.0,RENT,52000.0,Verified,debt_consolidation,AZ,10.78,0.0,1.0,3.0,12356.0,52.6,11.0,1
25000.0, 36 months,12.73,839.16,C,9.0,MORTGAGE,87000.0,Verified,debt_consolidation,NM,10.62,0.0,0.0,8.0,19002.0,53.1,21.0,1
10000.0, 36 months,7.74,312.19,A,10.0,MORTGAGE,54000.0,Verified,major_purchase,MD,9.11,0.0,0.0,14.0,89252.0,6.4,34.0,1
3000.0, 36 months,9.91,96.68,B,5.0,MORTGAGE,34800.0,Not Verified,house,PA,14.17,0.0,3.0,3.0,4541.0,50.5,10.0,1
5000.0, 36 months,7.75,156.11,A,7.0,MORTGAGE,52000.0,Not Verified,educational,FL,9.55,0.0,0.0,10.0,4067.0,7.3,24.0,1
29000.0, 60 months,15.28,694.18,D,10.0,OWN,281988.0,Source Verified,debt_consolidation,MD,11.88,0.0,0.0,14.0,91476.0,78.8,41.0,1
25000.0, 60 months,13.8,579.12,C,1.0,MORTGAGE,185000.0,Verified,credit_card,DC,4.13,0.0,3.0,14.0,24700.0,52.8,31.0,1
20000.0, 60 months,11.12,315.05,B,0.0,MORTGAGE,60000.0,Verified,debt_consolidation,GA,15.84,0.0,0.0,13.0,7322.0,26.0,42.0,0
6000.0, 36 months,10.99,196.41,B,4.0,MORTGAGE,85000.0,Source Verified,debt_consolidation,TX,18.69,0.0,0.0,12.0,3871.0,61.4,40.0,1
12500.0, 36 months,15.95,439.16,D,10.0,RENT,48000.0,Verified,debt_consolidation,CA,9.75,2.0,0.0,7.0,9953.0,63.4,12.0,1
10000.0, 36 months,14.09,342.22,D,1.0,RENT,50000.0,Source Verified,debt_consolidation,RI,13.06,1.0,0.0,7.0,6960.0,45.2,32.0,0
7000.0, 60 months,18.25,178.71,D,0.0,RENT,20004.0,Not Verified,debt_consolidation,CA,11.82,0.0,1.0,2.0,5665.0,87.2,3.0,0
11200.0, 36 months,7.88,350.34,A,3.0,OTHER,25000.0,Not Verified,debt_consolidation,GA,19.15,0.0,0.0,9.0,10485.0,36.2,18.0,0
4800.0, 36 months,7.29,148.85,A,10.0,MORTGAGE,80000.0,Verified,home_improvement,NC,28.23,0.0,3.0,19.0,76962.0,61.6,47.0,1
16000.0, 60 months,11.99,355.84,B,10.0,MORTGAGE,36600.0,Not Verified,debt_consolidation,TX,22.2,0.0,0.0,10.0,23312.0,57.5,25.0,1
14000.0, 36 months,6.03,426.1,A,10.0,MORTGAGE,85000.0,Source Verified,credit_card,CT,8.02,0.0,0.0,7.0,14386.0,18.8,25.0,1
12800.0, 60 months,12.61,288.7,C,5.0,RENT,62000.0,Verified,debt_consolidation,FL,9.02,0.0,0.0,7.0,7942.0,92.3,11.0,0
5000.0, 36 months,15.96,175.69,C,10.0,RENT,90000.0,Source Verified,debt_consolidation,CA,13.29,1.0,1.0,5.0,1186.0,34.9,18.0,1
3000.0, 36 months,7.9,93.88,A,3.0,MORTGAGE,75000.0,Source Verified,credit_card,CA,9.09,1.0,0.0,8.0,3166.0,17.5,30.0,1
3250.0, 36 months,6.76,100.0,A,3.0,MORTGAGE,48000.0,Source Verified,moving,NY,3.98,0.0,0.0,15.0,1086.0,2.5,30.0,1
8000.0, 36 months,9.99,258.1,B,10.0,RENT,55550.0,Source Verified,debt_consolidation,TX,13.29,0.0,0.0,8.0,9435.0,53.0,13.0,1
15000.0, 36 months,13.85,511.56,C,7.0,RENT,60000.0,Verified,other,FL,7.78,1.0,0.0,7.0,16349.0,71.1,9.0,1
2000.0, 36 months,10.99,65.47,B,2.0,OWN,54000.0,Not Verified,home_improvement,TX,11.29,2.0,0.0,14.0,13091.0,37.7,46.0,1
15000.0, 36 months,15.28,522.04,D,10.0,RENT,45000.0,Source Verified,small_business,CA,10.43,0.0,0.0,6.0,12982.0,81.1,16.0,1
7000.0, 36 months,13.92,238.96,C,3.0,MORTGAGE,63000.0,Not Verified,small_business,VA,10.55,0.0,3.0,6.0,3969.0,17.6,16.0,1
4000.0, 60 months,18.64,102.98,E,6.0,RENT,48000.0,Source Verified,debt_consolidation,MN,19.15,0.0,2.0,9.0,16543.0,63.4,25.0,0
16000.0, 60 months,10.99,347.8,B,10.0,MORTGAGE,71000.0,Source Verified,major_purchase,NC,6.02,0.0,0.0,9.0,692.0,10.6,33.0,1
25000.0, 60 months,17.58,629.14,D,10.0,MORTGAGE,70000.0,Verified,debt_consolidation,WI,14.61,0.0,0.0,8.0,23479.0,77.0,14.0,0
12000.0, 36 months,14.54,413.29,D,2.0,MORTGAGE,44000.0,Source Verified,debt_consolidation,AZ,10.64,0.0,3.0,16.0,2782.0,38.6,20.0,1
8400.0, 36 months,12.87,282.52,C,7.0,OWN,90000.0,Not Verified,home_improvement,OH,14.99,0.0,3.0,13.0,30402.0,80.0,25.0,1
11000.0, 36 months,16.89,391.58,D,7.0,MORTGAGE,50000.0,Source Verified,major_purchase,MI,15.31,1.0,0.0,7.0,11832.0,85.1,17.0,1
9000.0, 36 months,9.99,290.37,B,10.0,MORTGAGE,90300.0,Verified,home_improvement,MO,13.77,0.0,0.0,6.0,6211.0,47.4,23.0,0
4500.0, 36 months,7.42,139.82,A,6.0,RENT,82560.0,Source Verified,car,FL,4.81,1.0,0.0,9.0,879.0,7.1,40.0,1
4200.0, 36 months,10.59,136.69,B,10.0,MORTGAGE,51600.0,Not Verified,vacation,DC,0.42,0.0,2.0,8.0,113.0,0.3,22.0,1
9000.0, 36 months,15.65,314.88,D,0.0,RENT,36000.0,Not Verified,small_business,NY,4.43,0.0,1.0,5.0,2320.0,28.3,12.0,1
7750.0, 36 months,15.57,270.83,E,6.0,RENT,30000.0,Verified,debt_consolidation,CA,23.12,0.0,3.0,5.0,7333.0,71.9,6.0,1
10000.0, 36 months,7.49,311.02,A,4.0,OWN,50004.0,Not Verified,major_purchase,FL,23.9,0.0,0.0,9.0,15577.0,43.6,15.0,1
3000.0, 36 months,8.9,95.26,A,5.0,RENT,12000.0,Verified,credit_card,MI,6.8,0.0,1.0,12.0,3382.0,30.5,14.0,1
16500.0, 60 months,11.99,366.96,B,8.0,RENT,75000.0,Not Verified,debt_consolidation,FL,5.79,0.0,0.0,11.0,15108.0,54.3,21.0,1
4400.0, 36 months,11.49,145.08,B,3.0,RENT,30000.0,Not Verified,debt_consolidation,PA,5.76,0.0,0.0,13.0,5463.0,20.2,17.0,1
5000.0, 60 months,14.27,117.05,C,10.0,MORTGAGE,66996.0,Verified,other,MN,24.29,0.0,1.0,21.0,23231.0,27.3,43.0,1
9200.0, 36 months,6.92,283.74,A,0.0,RENT,50000.0,Not Verified,credit_card,NY,6.26,0.0,0.0,10.0,7.0,0.0,37.0,1
19075.0, 60 months,13.49,438.82,C,10.0,MORTGAGE,82776.0,Verified,debt_consolidation,CA,14.08,0.0,1.0,11.0,41170.0,50.0,48.0,1
6000.0, 36 months,7.49,186.61,A,0.0,RENT,75000.0,Source Verified,debt_consolidation,CA,12.86,0.0,0.0,7.0,9111.0,71.2,17.0,1
5000.0, 36 months,11.86,165.74,B,0.0,RENT,30000.0,Not Verified,debt_consolidation,TX,3.48,0.0,0.0,4.0,1465.0,97.7,5.0,1
8450.0, 36 months,13.49,286.72,C,3.0,MORTGAGE,93080.0,Source Verified,debt_consolidation,CA,11.13,0.0,1.0,8.0,6295.0,92.6,10.0,1
2000.0, 36 months,8.9,63.51,A,0.0,RENT,69000.0,Source Verified,debt_consolidation,TX,5.83,0.0,1.0,8.0,5630.0,33.9,31.0,1
4800.0, 36 months,12.99,161.71,C,4.0,MORTGAGE,128000.0,Not Verified,moving,NC,7.84,0.0,2.0,15.0,15887.0,58.8,22.0,1
17000.0, 36 months,7.51,528.89,A,4.0,MORTGAGE,72000.0,Verified,debt_consolidation,CA,26.45,0.0,0.0,9.0,13128.0,52.3,16.0,1
20000.0, 36 months,14.74,690.74,D,4.0,RENT,72000.0,Not Verified,debt_consolidation,CA,10.43,0.0,0.0,13.0,13693.0,68.8,22.0,1
2000.0, 36 months,12.42,66.84,B,3.0,MORTGAGE,25056.0,Not Verified,other,AL,20.79,1.0,0.0,12.0,2730.0,43.3,23.0,1
20375.0, 60 months,16.49,500.81,D,0.0,RENT,50000.0,Verified,debt_consolidation,CT,21.48,0.0,0.0,23.0,10902.0,24.0,41.0,1
7000.0, 36 months,6.99,216.11,A,1.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,CO,13.87,0.0,0.0,8.0,8631.0,64.9,22.0,1
8000.0, 36 months,9.76,257.24,B,5.0,MORTGAGE,24000.0,Not Verified,debt_consolidation,OR,17.0,0.0,0.0,5.0,6188.0,53.8,18.0,1
24000.0, 36 months,17.14,857.34,E,0.0,RENT,53000.0,Verified,debt_consolidation,VA,17.03,1.0,0.0,5.0,6770.0,96.7,14.0,1
11000.0, 36 months,7.88,344.09,A,8.0,MORTGAGE,58570.72,Not Verified,credit_card,CA,10.14,0.0,0.0,7.0,16687.0,72.6,17.0,1
16000.0, 36 months,15.21,556.3,D,0.0,OWN,60000.0,Source Verified,debt_consolidation,KY,22.06,0.0,2.0,10.0,10916.0,71.8,19.0,1
25000.0, 60 months,20.85,674.23,G,10.0,MORTGAGE,77508.0,Verified,small_business,NC,17.36,0.0,2.0,13.0,36778.0,57.2,23.0,1
12000.0, 36 months,12.68,402.49,C,5.0,RENT,75000.0,Verified,debt_consolidation,TX,22.58,0.0,2.0,11.0,19991.0,63.0,17.0,0
6000.0, 60 months,8.9,124.26,A,7.0,MORTGAGE,54000.0,Source Verified,car,CT,2.62,0.0,0.0,6.0,5098.0,13.6,25.0,1
20000.0, 60 months,17.49,502.34,D,10.0,RENT,56400.0,Verified,debt_consolidation,MO,24.43,0.0,0.0,11.0,16015.0,79.0,36.0,1
6400.0, 36 months,9.99,206.48,B,10.0,RENT,33000.0,Source Verified,debt_consolidation,MA,16.11,0.0,1.0,16.0,6696.0,18.0,23.0,1
5000.0, 36 months,5.99,152.09,A,6.0,MORTGAGE,35000.0,Not Verified,major_purchase,LA,14.37,0.0,0.0,17.0,2550.0,11.3,59.0,1
35000.0, 60 months,10.37,750.04,B,0.0,RENT,160000.0,Verified,other,NY,2.69,0.0,0.0,7.0,996.0,7.4,26.0,1
2400.0, 36 months,10.36,77.85,B,8.0,MORTGAGE,66000.0,Verified,debt_consolidation,MD,9.47,0.0,0.0,10.0,4358.0,87.2,40.0,1
8000.0, 36 months,10.95,261.71,B,3.0,RENT,40000.0,Verified,wedding,CA,7.68,0.0,0.0,12.0,13161.0,25.2,16.0,1
12000.0, 36 months,6.92,370.09,A,4.0,MORTGAGE,75000.0,Not Verified,debt_consolidation,CA,5.36,0.0,0.0,8.0,11998.0,40.8,11.0,1
3000.0, 36 months,13.11,101.25,C,2.0,RENT,20000.0,Not Verified,credit_card,VA,3.72,1.0,3.0,7.0,2602.0,13.2,13.0,1
14400.0, 60 months,13.11,238.93,C,7.0,OWN,65004.0,Not Verified,debt_consolidation,TX,19.01,0.0,0.0,10.0,20190.0,74.0,27.0,1
5600.0, 36 months,5.42,168.9,A,10.0,MORTGAGE,72000.0,Not Verified,home_improvement,NY,12.97,0.0,0.0,8.0,5713.0,21.5,19.0,1
4900.0, 36 months,12.18,163.17,B,3.0,RENT,70000.0,Verified,debt_consolidation,FL,17.5,0.0,0.0,12.0,5040.0,67.2,28.0,1
12800.0, 60 months,11.99,284.67,B,1.0,MORTGAGE,69996.0,Not Verified,debt_consolidation,PA,20.4,0.0,0.0,8.0,30871.0,83.9,19.0,1
5000.0, 36 months,15.62,174.85,D,1.0,RENT,55000.0,Source Verified,wedding,IL,8.79,3.0,1.0,19.0,141.0,9.4,38.0,1
30600.0, 60 months,18.39,783.55,E,10.0,MORTGAGE,90000.0,Verified,debt_consolidation,NC,21.32,0.0,0.0,12.0,15607.0,48.6,36.0,1
5000.0, 36 months,10.59,162.73,B,2.0,MORTGAGE,95000.0,Not Verified,medical,AL,5.79,1.0,2.0,15.0,2198.0,8.6,31.0,1
16000.0, 36 months,11.11,524.66,B,10.0,RENT,100000.0,Source Verified,debt_consolidation,AK,14.83,0.0,0.0,15.0,25470.0,58.2,36.0,1
14400.0, 60 months,11.49,316.63,B,10.0,OWN,78000.0,Source Verified,debt_consolidation,MO,9.78,0.0,1.0,14.0,2194.0,3.2,33.0,1
4200.0, 36 months,6.99,129.67,A,5.0,OWN,24000.0,Not Verified,other,NY,4.8,0.0,0.0,6.0,0.0,0.0,7.0,1
20000.0, 60 months,18.17,509.72,F,10.0,MORTGAGE,120000.0,Verified,credit_card,CA,9.72,0.0,0.0,8.0,106527.0,97.3,25.0,1
14000.0, 36 months,13.79,477.06,C,9.0,MORTGAGE,87000.0,Not Verified,debt_consolidation,TX,17.26,0.0,0.0,11.0,43998.0,87.6,19.0,0
4300.0, 36 months,7.9,134.55,A,4.0,MORTGAGE,30000.0,Verified,home_improvement,NV,2.92,0.0,1.0,10.0,1039.0,6.4,15.0,1
8000.0, 36 months,10.59,260.36,B,8.0,MORTGAGE,50000.0,Verified,wedding,AZ,7.87,1.0,0.0,7.0,36285.0,84.4,20.0,0
20000.0, 36 months,6.54,402.51,A,4.0,MORTGAGE,95000.0,Source Verified,small_business,NY,1.11,0.0,2.0,7.0,3640.0,7.4,8.0,1
4000.0, 36 months,16.32,141.27,D,4.0,MORTGAGE,36000.0,Verified,small_business,AZ,12.13,0.0,1.0,4.0,1054.0,17.3,8.0,1
2800.0, 36 months,10.99,91.66,B,4.0,RENT,9600.0,Source Verified,other,CA,3.0,0.0,0.0,3.0,796.0,24.9,7.0,1
20000.0, 60 months,18.64,514.86,E,3.0,MORTGAGE,80000.0,Source Verified,debt_consolidation,AZ,23.47,0.0,0.0,8.0,11952.0,88.5,13.0,1
3000.0, 60 months,12.42,67.38,B,2.0,MORTGAGE,106800.0,Not Verified,car,PA,6.6,0.0,5.0,13.0,309.0,0.7,46.0,1
3000.0, 60 months,15.23,71.74,C,10.0,RENT,57600.0,Verified,car,NY,12.08,0.0,2.0,9.0,2005.0,12.4,21.0,1
5000.0, 36 months,11.86,165.74,B,10.0,MORTGAGE,69996.0,Not Verified,other,NJ,18.52,0.0,0.0,19.0,55305.0,22.7,34.0,1
5550.0, 36 months,14.11,189.98,D,4.0,MORTGAGE,50000.0,Not Verified,credit_card,CA,21.58,0.0,2.0,17.0,13594.0,63.5,38.0,1
4650.0, 36 months,7.88,145.46,A,3.0,MORTGAGE,35100.0,Not Verified,car,CO,15.93,0.0,2.0,6.0,7806.0,33.9,10.0,1
19400.0, 36 months,16.0,682.06,D,2.0,MORTGAGE,130000.0,Not Verified,debt_consolidation,NJ,12.6,1.0,3.0,12.0,8907.0,26.7,35.0,1
17500.0, 36 months,13.57,594.45,C,1.0,RENT,58100.0,Not Verified,debt_consolidation,NY,13.45,0.0,0.0,6.0,5799.0,76.3,12.0,1
1500.0, 36 months,14.7,51.78,E,1.0,RENT,25000.0,Not Verified,other,MD,3.84,1.0,1.0,4.0,1238.0,61.9,6.0,1
12000.0, 60 months,15.58,289.15,D,3.0,RENT,76000.0,Source Verified,credit_card,WI,13.61,0.0,3.0,6.0,21240.0,78.1,16.0,1
13000.0, 60 months,15.23,289.92,C,10.0,MORTGAGE,110000.0,Source Verified,small_business,TX,13.2,0.0,2.0,8.0,31165.0,77.5,25.0,1
20400.0, 36 months,17.74,734.83,E,2.0,OWN,57000.0,Verified,car,VA,6.84,1.0,2.0,5.0,1820.0,42.3,6.0,0
3500.0, 36 months,14.72,120.85,C,10.0,RENT,70000.0,Source Verified,debt_consolidation,MD,7.08,0.0,1.0,2.0,0.0,0.0,4.0,0
6000.0, 36 months,15.23,208.67,C,2.0,OWN,24000.0,Not Verified,other,OH,6.7,2.0,2.0,7.0,6328.0,27.4,28.0,1
10000.0, 36 months,6.99,308.73,A,1.0,RENT,50000.0,Source Verified,debt_consolidation,CO,15.77,0.0,2.0,12.0,6262.0,36.6,18.0,1
4000.0, 36 months,7.9,125.17,A,5.0,RENT,70000.0,Not Verified,credit_card,CA,17.33,0.0,2.0,10.0,13641.0,54.1,21.0,1
7000.0, 36 months,12.69,234.82,B,5.0,RENT,37500.0,Source Verified,debt_consolidation,MA,21.38,0.0,1.0,12.0,9539.0,73.9,20.0,1
9000.0, 36 months,11.11,295.12,B,4.0,RENT,27000.0,Not Verified,major_purchase,FL,12.49,0.0,0.0,6.0,10910.0,56.5,7.0,1
4200.0, 36 months,5.99,127.76,A,6.0,MORTGAGE,40000.0,Source Verified,car,MO,8.88,0.0,1.0,8.0,4579.0,18.7,14.0,1
24250.0, 60 months,9.62,510.72,B,8.0,MORTGAGE,74496.0,Verified,debt_consolidation,NC,12.45,0.0,0.0,6.0,5784.0,50.3,20.0,0
8000.0, 36 months,7.51,248.89,A,2.0,RENT,68500.0,Not Verified,house,CA,20.93,0.0,2.0,13.0,1603.0,14.7,30.0,1
7500.0, 36 months,10.59,244.09,B,9.0,MORTGAGE,54500.0,Not Verified,credit_card,NJ,14.6,1.0,0.0,13.0,10883.0,42.2,30.0,1
20000.0, 36 months,14.59,689.3,D,10.0,MORTGAGE,113000.0,Verified,debt_consolidation,CA,15.25,0.0,0.0,18.0,53703.0,88.6,42.0,1
16750.0, 36 months,12.53,560.56,C,4.0,MORTGAGE,60000.0,Verified,home_improvement,FL,8.56,0.0,0.0,6.0,25409.0,38.1,15.0,1
12500.0, 36 months,14.35,429.35,C,1.0,RENT,150000.0,Verified,major_purchase,NY,2.34,0.0,3.0,13.0,2261.0,8.3,23.0,1
7200.0, 36 months,11.89,238.79,B,10.0,MORTGAGE,44004.0,Source Verified,credit_card,OH,6.98,0.0,0.0,9.0,9144.0,25.5,25.0,1
12000.0, 36 months,13.11,404.97,C,4.0,MORTGAGE,118000.0,Source Verified,debt_consolidation,CA,6.85,0.0,0.0,12.0,14302.0,56.5,33.0,1
10800.0, 36 months,15.65,377.84,D,2.0,RENT,79135.0,Verified,debt_consolidation,PA,22.5,0.0,2.0,29.0,750.0,3.8,42.0,1
8000.0, 60 months,16.89,198.35,D,10.0,OWN,28600.0,Verified,major_purchase,FL,0.84,0.0,7.0,4.0,155.0,2.8,10.0,1
20000.0, 60 months,18.39,512.13,E,2.0,MORTGAGE,125000.0,Verified,credit_card,GA,12.5,0.0,0.0,10.0,92505.0,88.9,16.0,1
12000.0, 36 months,10.99,392.83,B,2.0,RENT,78500.0,Not Verified,credit_card,CA,14.14,0.0,1.0,5.0,0.0,0.0,11.0,1
16000.0, 36 months,14.79,553.01,C,1.0,MORTGAGE,110000.0,Verified,renewable_energy,MI,23.78,0.0,3.0,8.0,25950.0,90.1,29.0,0
4800.0, 36 months,10.99,157.13,B,1.0,MORTGAGE,57600.0,Not Verified,home_improvement,FL,20.35,0.0,0.0,7.0,4248.0,70.8,30.0,0
1000.0, 36 months,9.99,32.27,B,4.0,MORTGAGE,85000.0,Source Verified,major_purchase,AR,2.84,0.0,1.0,7.0,0.0,0.0,18.0,1
12000.0, 36 months,7.51,373.33,A,10.0,MORTGAGE,68000.0,Not Verified,credit_card,CA,7.08,0.0,1.0,7.0,15433.0,55.6,34.0,1
6400.0, 36 months,5.79,194.1,A,2.0,RENT,30000.0,Source Verified,debt_consolidation,CA,22.16,0.0,1.0,7.0,8782.0,29.8,11.0,1
22000.0, 36 months,10.38,502.92,B,7.0,MORTGAGE,150000.0,Not Verified,debt_consolidation,CA,14.51,0.0,2.0,13.0,34740.0,64.1,63.0,1
7000.0, 36 months,6.92,215.89,A,10.0,MORTGAGE,105000.0,Verified,home_improvement,VA,8.54,2.0,1.0,11.0,3282.0,5.1,24.0,1
5000.0, 36 months,12.73,167.83,C,4.0,RENT,40000.0,Not Verified,other,NY,16.68,0.0,0.0,11.0,9563.0,60.8,37.0,0
3000.0, 36 months,13.47,101.77,C,3.0,RENT,66000.0,Not Verified,debt_consolidation,CA,14.6,0.0,1.0,8.0,15093.0,95.5,29.0,0
10000.0, 36 months,14.59,344.65,D,9.0,RENT,22000.0,Source Verified,debt_consolidation,CA,9.44,0.0,1.0,11.0,5616.0,42.9,19.0,1
6000.0, 36 months,7.88,187.69,A,10.0,RENT,69000.0,Not Verified,debt_consolidation,FL,20.99,0.0,0.0,5.0,33588.0,74.3,16.0,1
12000.0, 36 months,7.51,373.33,A,0.0,RENT,45204.0,Source Verified,debt_consolidation,CO,18.79,0.0,1.0,6.0,14570.0,71.8,16.0,1
5000.0, 60 months,20.89,134.96,F,7.0,MORTGAGE,74000.0,Not Verified,other,GA,17.95,0.0,0.0,13.0,3852.0,98.8,27.0,1
3000.0, 36 months,14.22,102.86,C,4.0,OWN,50000.0,Verified,other,FL,3.41,0.0,0.0,4.0,1306.0,54.4,6.0,1
9000.0, 36 months,7.51,280.0,A,4.0,OWN,139380.0,Verified,major_purchase,CO,10.01,0.0,0.0,9.0,13522.0,43.5,31.0,1
12000.0, 36 months,15.68,420.02,E,3.0,RENT,125004.0,Verified,credit_card,CA,10.54,1.0,0.0,7.0,15187.0,87.3,25.0,1
9250.0, 36 months,11.86,306.62,B,0.0,MORTGAGE,120000.0,Not Verified,wedding,CA,9.47,0.0,2.0,7.0,21343.0,94.9,33.0,1
12000.0, 36 months,8.49,320.37,A,3.0,MORTGAGE,85920.0,Verified,home_improvement,RI,23.72,0.0,0.0,9.0,22483.0,60.8,23.0,1
14000.0, 60 months,18.79,361.56,E,0.0,RENT,70000.0,Source Verified,debt_consolidation,CA,8.19,0.0,1.0,8.0,5870.0,81.5,19.0,0
3000.0, 36 months,14.27,102.93,C,10.0,MORTGAGE,80000.0,Not Verified,medical,PA,20.01,0.0,1.0,10.0,19478.0,85.1,22.0,0
4200.0, 36 months,13.49,142.51,C,1.0,RENT,43000.0,Not Verified,debt_consolidation,CA,24.89,0.0,0.0,5.0,8149.0,95.9,6.0,1
20000.0, 36 months,11.48,659.37,B,4.0,RENT,70000.0,Not Verified,debt_consolidation,CA,6.84,0.0,1.0,7.0,5303.0,26.6,24.0,1
3000.0, 36 months,18.25,108.84,D,9.0,MORTGAGE,65000.0,Not Verified,other,PA,17.39,0.0,0.0,8.0,43936.0,98.1,22.0,1
4000.0, 36 months,16.29,141.21,D,10.0,RENT,43000.0,Not Verified,other,NC,11.47,0.0,3.0,2.0,2925.0,97.5,9.0,1
12000.0, 36 months,12.99,404.27,C,0.0,RENT,58000.0,Source Verified,credit_card,CA,7.92,0.0,2.0,7.0,14220.0,79.8,41.0,1
13700.0, 60 months,19.36,358.11,F,1.0,RENT,30000.0,Not Verified,other,TX,19.88,2.0,2.0,5.0,7411.0,92.6,30.0,0
20000.0, 36 months,11.86,662.95,B,3.0,RENT,45000.0,Verified,small_business,NJ,14.64,0.0,0.0,3.0,2575.0,16.8,16.0,1
14500.0, 36 months,10.65,472.32,B,10.0,MORTGAGE,54000.0,Verified,debt_consolidation,FL,19.04,0.0,0.0,4.0,2086.0,24.0,24.0,1
2800.0, 36 months,10.38,90.85,B,5.0,RENT,28800.0,Not Verified,debt_consolidation,NJ,17.79,0.0,0.0,5.0,10052.0,76.0,14.0,1
20000.0, 60 months,13.8,463.3,C,10.0,MORTGAGE,135000.0,Source Verified,debt_consolidation,WI,7.73,0.0,2.0,9.0,45647.0,60.2,29.0,0
13000.0, 36 months,9.63,417.23,A,2.0,MORTGAGE,56000.0,Source Verified,credit_card,FL,6.81,0.0,1.0,10.0,21456.0,27.7,16.0,1
10000.0, 36 months,13.98,341.68,C,0.0,MORTGAGE,138000.0,Verified,credit_card,WA,20.51,0.0,1.0,9.0,68632.0,94.7,19.0,1
12000.0, 60 months,12.69,271.14,B,4.0,MORTGAGE,40904.0,Not Verified,home_improvement,NC,25.11,0.0,4.0,4.0,6204.0,56.4,13.0,1
5400.0, 36 months,7.68,168.43,A,10.0,MORTGAGE,34515.87,Source Verified,home_improvement,OH,10.53,0.0,0.0,11.0,5133.0,7.3,22.0,1
6000.0, 36 months,10.74,195.7,B,1.0,RENT,56000.0,Not Verified,debt_consolidation,OH,18.11,0.0,0.0,9.0,8167.0,92.3,9.0,1
15050.0, 36 months,9.99,485.56,B,4.0,RENT,37800.0,Verified,credit_card,MN,20.25,0.0,0.0,8.0,18520.0,68.6,25.0,1
14400.0, 36 months,7.88,450.44,A,2.0,RENT,43000.0,Not Verified,credit_card,FL,19.69,0.0,0.0,13.0,4261.0,26.8,20.0,1
9000.0, 36 months,6.62,276.34,A,3.0,MORTGAGE,45000.0,Not Verified,debt_consolidation,CA,22.05,0.0,1.0,7.0,14022.0,44.0,17.0,1
25000.0, 36 months,11.12,819.89,B,10.0,MORTGAGE,138000.0,Source Verified,credit_card,CA,12.35,0.0,0.0,10.0,34228.0,40.2,34.0,1
8000.0, 36 months,5.99,243.34,A,10.0,RENT,38000.0,Not Verified,debt_consolidation,PA,14.53,0.0,0.0,5.0,12490.0,45.1,18.0,0
25000.0, 60 months,13.72,578.09,C,7.0,MORTGAGE,83800.0,Verified,debt_consolidation,FL,18.92,0.0,0.0,19.0,22333.0,61.6,41.0,1
16000.0, 36 months,7.9,500.65,A,6.0,MORTGAGE,68000.0,Verified,debt_consolidation,CO,20.84,1.0,0.0,5.0,4392.0,38.5,11.0,1
16000.0, 36 months,14.65,551.91,C,7.0,MORTGAGE,70000.0,Source Verified,debt_consolidation,NJ,4.99,0.0,1.0,6.0,3290.0,43.3,6.0,0
9600.0, 60 months,17.06,238.9,E,3.0,RENT,26000.0,Not Verified,debt_consolidation,MI,11.91,0.0,0.0,6.0,8673.0,60.7,6.0,0
6250.0, 36 months,13.48,212.03,C,10.0,RENT,23000.0,Not Verified,debt_consolidation,VA,21.08,0.0,0.0,8.0,13623.0,91.4,12.0,1
3500.0, 36 months,10.59,113.91,B,3.0,RENT,45000.0,Source Verified,debt_consolidation,CA,3.81,0.0,0.0,5.0,3821.0,24.2,7.0,1
10000.0, 36 months,14.61,344.76,D,1.0,MORTGAGE,60000.0,Not Verified,small_business,MI,14.32,0.0,4.0,15.0,41063.0,61.3,44.0,0
6800.0, 36 months,11.22,223.34,C,10.0,RENT,51000.0,Not Verified,debt_consolidation,NJ,18.68,0.0,2.0,8.0,9495.0,87.9,8.0,0
